id,category,name,aliases,calories,protein,fat,saturated_fat,carbs,fiber,sugar,sodium,trans_fat_g
J0407101,魚貝類,布氏鯧鰺(含皮),"金槍,金鯧,紅杉,紅沙瓜仔,長鰭黃臘鰺,甘仔魚(臺東),紅紗(澎湖)",190.181,17.5,12.8,5.4835,0.0,,,36.0,
J0407201,魚貝類,杜氏鰤,"紅甘,紅甘鰺,竹午,汕午,紅頭午 ",115.0281,21.89,2.39,0.9234,0.23,,,40.94,
J0407202,魚貝類,長鰭鰤魚,"油甘,黃尾鰺,甘仔,扁午,扁甘,柴魽",114.4082,22.763,1.908,0.9024,2.668,0.0,0.084,87.23,0.0
J0407301,魚貝類,范氏副葉鰺,甘仔魚,108.333,20.941,2.097,1.0235,2.0759,,0.0,61.731,
J0407401,魚貝類,泰勃圓鰺,硬尾,112.5619,22.77,1.7,0.5592,1.36,,,61.64,
J0407501,魚貝類,烏鯧,"烏昌,三角昌,昌鼠魚,黑鯧,暗鯧,黑鰭,燕尾鯧",94.1662,20.4,0.7825,0.3716,0.0,,0.055,114.0,0.002
J0407601,魚貝類,無斑圓鰺,"紅瓜魚,巴攏,紅扁鰺,赤尾仔(臺東),赤尾,馬尾冬,紅瓜鰺,紅尾巴弄(澎湖) ",119.191,23.9,1.9,0.7463,0.0,,,130.0,
J0407701,魚貝類,藍圓鰺,"硬尾,廣仔,甘廣,四破,巴攏,金鼓,吧弄,巴弄/孔仔(澎湖)",114.097,24.0125,1.282,0.5228,0.0,,0.804,57.2585,
J0407801,魚貝類,雙帶鰺,"海草,拉侖,拉崙/柴魚/青甘(澎湖)",118.15,22.6,2.4,0.9792,0.0,,,43.0,
J0407901,魚貝類,眼眶魚,"皮刀,眼眶魚,庖刀魚,皮鞋刀,菜刀魚,剃頭刀(澎湖)",112.6255,20.25,2.9,1.2663,0.2,,,108.0,
J0408001,魚貝類,斯氏長鰭烏魴,"深海三角仔,黑飛刀,黑皮刀,三角仔(臺東),大鱗烏鯧(澎湖) ",96.55,22.4,0.1,0.0323,0.0,,,40.0,
J0408101,魚貝類,史氏紅諧魚,"紅鰱魚,紅肉欉仔,紅嘴唇仔,紅唇仔,紅魚仔,白肉蒜,紅肉蒜",96.6845,21.133,0.7147,0.2498,0.0,,0.0,74.605,
J0408201,魚貝類,希氏姬鯛,"鎖吾,散午,紅魚仔,紅臭魚仔,紅臭魚(臺東),白肉蒜",90.9136,21.08,0.1,0.0313,0.48,,,56.57,
J0408301,魚貝類,赤鰭笛鯛,"紅雞仔,赤海雞,赤筆仔(臺東),赤筆,赤海,紅魚,紅鰭赤海/鐵汕婆(澎湖) ",88.01,20.4,0.1,,0.0,,,91.0,
J0408401,魚貝類,孟加拉笛鯛,"赤筆仔,黃雞母(澎湖)",87.2509,19.842,0.28,0.116,0.038,,,62.44,
J0408501,魚貝類,前鱗笛鯛,赤筆仔,101.2821,21.997,0.8154,0.4309,0.9059,,0.0,60.374,
J0408601,魚貝類,馬拉巴笛鯛,"赤海,赤筆仔",86.2967,20.21,0.0,0.0,0.0,,,95.5,
J0408701,魚貝類,單斑笛鯛,"點記,黑點仔,黃翅,赤筆仔,點誌仔,龍王(臺東) ",105.527,20.7,1.9,0.8094,0.0,,,45.0,
J0408801,魚貝類,黃擬烏尾鮗,"黃雞仔,包公雞,貢仔,黃腳佳仔,黃加甲(臺東),烏尾冬/青雞仔(澎湖)",80.3427,18.71,0.05,0.0181,0.27,,,81.68,
J0408901,魚貝類,葉唇笛鯛,"厚唇仔,紅魚",118.11,19.944,3.6529,1.6671,0.0,,0.0,75.185,
J0409001,魚貝類,松鯛,"打鐵婆,枯葉,石鯽,睡魚,庫羅黛,睏魚,海南洋仔,南洋鱸魚,海吳郭,流魚/柴魚/打鐵鱸(澎湖)",98.46,18.2,2.3,1.0095,0.1,,,76.0,
J0409101,魚貝類,三線磯鱸,"三線雞魚,黃雞仔,雞仔魚,番仔加誌,黃公仔魚,黃雞魚,三爪仔,雞魚(澎湖),青筆",129.838,19.0,5.4,2.3279,0.6,,,58.0,
J0409201,魚貝類,星雞魚,"雞仔魚,石鱸,厚鱸,頭額/金龍/刣額(澎湖) ",98.5202,20.58,1.18,0.5374,0.387,,,73.27,
J0409301,魚貝類,密點少棘胡椒鯛,"雞仔魚,加志,少棘石鱸,圭誌/烏嘉誌(澎湖) ",94.089,19.5,1.2,0.5123,0.0,,,74.0,
J0409401,魚貝類,金線魚,"金線鰱,黃線,紅杉",119.009,20.9,3.3,1.4517,0.0,,,103.0,
J0409501,魚貝類,青嘴龍占魚,"龍尖,龍占,青嘴仔,青嘴/尖嘴仔(澎湖)",127.8757,22.689,3.4361,1.2097,0.0,,0.0,86.697,
J0409601,魚貝類,網紋龍占魚,"龍尖,龍占(臺東)",101.228,21.7,0.95,0.3777,0.0,,,89.5,
J0409701,魚貝類,平鯛,"黃錫鯛,枋頭,邦頭/枋頭/白嘉鱲(澎湖)",158.3373,21.027,7.6,1.9063,0.5007,0.0,0.0,31.65,0.0
J0409801,魚貝類,阿部牙鯛,"赤鯮,阿部赤鯮",123.7062,18.861,4.786,1.9101,0.0051,,,64.505,
J04099,魚貝類,真鯛平均值(去皮),"嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚  ",110.0982,20.5763,2.4653,0.9273,0.1747,,,59.7487,
J0409901,魚貝類,真鯛(1月),"嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚  ",100.0216,20.112,1.568,0.5688,0.7276,,,54.228,
J0409902,魚貝類,真鯛(3月),"嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚  ",100.6184,20.801,1.308,0.4603,0.7257,,,63.6329,
J0409903,魚貝類,真鯛(5月),"嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚  ",86.7392,20.02,0.139,0.0534,0.0,,,64.0466,
J0409904,魚貝類,真鯛(8月),"嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚  ",175.992,20.584,9.767,3.9681,1.672,,,50.8249,
J0409905,魚貝類,真鯛(9月),"嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚  ",92.232,21.6,0.0,,0.0,,,60.0,
J0409906,魚貝類,真鯛(11月),"嘉鱲魚,正鯛,加臘,加蚋,加魶,真鯛,加幾魚,銅盆魚,棘鬣魚  ",104.9863,20.341,2.01,0.7544,0.0,,,65.76,
J0410001,魚貝類,黃鰭棘鯛,"黃鰭鯛,黃鰭,赤翅仔,赤翅,花身,鏡鯛 ",136.2839,19.221,6.01,1.8579,0.5923,,,70.23,
J0410101,魚貝類,黑棘鯛(去皮),"黑鯛,烏格,黑格,厚唇,烏毛,烏鱠,黑頰(澎湖)",136.2896,20.287,5.506,1.5654,0.5781,,,45.8414,
J0410201,魚貝類,黑棘鯛(含皮),"黑鯛,烏格,黑格,厚唇,烏毛,烏鱠,黑頰(澎湖)",164.5605,19.5,9.0128,2.5301,0.0,,0.054,66.0,0.0582
J0410301,魚貝類,多鱗四指馬鮁,"四絲馬鮁,四指馬鮁,竹午,大午,午仔,鬚午仔/發鬚午仔(澎湖)",145.905,18.9695,7.1957,2.5905,0.0,,,69.0846,
J0410401,魚貝類,大黃魚,"黃魚,黃瓜,黃花魚,黃口,火口,大黃花",142.1148,16.78,7.812,2.9288,0.1612,,,39.8452,
J0410501,魚貝類,小黃魚(去皮),"黃魚,小黃瓜,厚鱗仔,黃口,黃順,黃瓜,紅瓜",99.832,20.0,1.6,0.6336,0.0,,,92.0,
J0410601,魚貝類,小黃魚(含皮),"黃魚,小黃瓜,厚鱗仔,黃口,黃順,黃瓜,紅瓜",100.0758,19.36,1.93,0.6079,0.0,,,76.37,
J0410701,魚貝類,白姑魚,"白口,帕頭,黃順,加網(澎湖)",96.512,18.8,1.8,0.8451,0.0,,,85.0,
J0410801,魚貝類,眼斑擬石首魚,紅鼓魚,94.5811,19.701,1.1594,0.3576,0.8861,,,70.9798,
J0410901,魚貝類,黃姑魚,"春子,假黃魚,黃婆,紅花(臺南安平)  ",88.9668,19.42,0.67,0.2425,0.0,,,71.18,
J0411001,魚貝類,黑䱛 ,"黑口,烏喉,黑喉(臺東),加正,烏加網,黑喉,臭魚",149.0819,17.93,8.04,3.1359,1.24,,,55.8,
J0411101,魚貝類,鮸,"鮸仔,敏魚,米魚,水鮸仔",103.6202,23.312,0.4521,0.1583,0.0,,0.0,51.898,
J0411201,魚貝類,鱗鰭叫姑魚,"春子,油口/臭肚仔/金線加網(澎湖) ",99.314,18.4,2.3,1.1748,0.3,,,78.0,
J0411301,魚貝類,黑斑海緋鯉,"秋姑,鬚哥,黑點秋哥/外海秋哥(澎湖) ",96.512,18.8,1.8,0.805,0.0,,,55.0,
J0411401,魚貝類,斑點雞籠鯧,"銅盤仔,鏡鯧,金鏡,定盤,咬破埔,金鐘(澎湖) ",96.8622,21.945,0.35,0.1443,0.0,,,71.15,
J0411501,魚貝類,花身鯻,"花身仔,斑吾,雞仔魚,三抓仔,花身鯻,邦五/斑午/兵舅仔/斑龜仔(澎湖) ",157.229,19.5,8.2,2.8101,0.0,,,60.0,
J0411601,魚貝類,花尾唇指翁(翁加魚邊) ,"咬破布,三康,金花,萬年瘦,瘦仔/蝨鬢(澎湖)",115.5321,19.79,3.44,1.3443,0.63,,,71.04,
J0411701,魚貝類,尼羅口孵非鯽(去皮),"南洋鯽仔,尼羅吳郭魚",112.9338,20.356,2.884,0.8358,0.0,,,62.2255,
J0411801,魚貝類,尼羅口孵非鯽(含皮),"南洋鯽仔,尼羅吳郭魚",124.978,19.425,4.66,1.5157,0.0,,,41.645,
J0411802,魚貝類,尼羅口孵非鯽(含皮)(2022年取樣),"南洋鯽仔,尼羅吳郭魚",121.8411,20.386,3.8573,1.0447,2.9732,0.0,0.0,61.66,0.0127
J0411901,魚貝類,花身副麗魚,"珍珠石斑,淡水石斑,馬拉麗體魚",112.4657,17.665,4.106,1.4428,1.0753,,,49.1328,
J0412001,魚貝類,紅色吳郭魚,"尼羅魚;台灣鯛,紅色尼羅魚,姬鯛,紅吳郭魚,濱鯛",107.8461,18.268,3.3084,1.0894,1.2726,,,67.7792,
J0412002,魚貝類,台灣鯛魚片(生),,109.8465,18.1545,3.5839,1.0402,2.5148,,,46.0712,
J0412003,魚貝類,台灣鯛魚片(生)(2021年),,109.3707,17.884,3.6592,1.3234,1.549,0.0,0.11,30.96,0.0263
J0412101,魚貝類,台灣鯛魚片(水煮),,129.939,23.4255,3.3162,1.0721,1.3238,,,33.9652,
J0412102,魚貝類,台灣鯛魚片(油煎),,161.8736,23.1,6.8564,1.3424,1.9415,,,67.3044,
J0412103,魚貝類,"台灣鯛魚片(烤,190℃,10分鐘)",,111.0746,19.6635,3.0057,0.9179,1.773,,,47.7656,
J0412104,魚貝類,"台灣鯛魚片(烤,190℃,20分鐘)",,134.1891,22.958,4.0087,1.2481,2.0858,,,53.8324,
J0412105,魚貝類,"台灣鯛魚片(烤,230℃,10分鐘)",,126.6487,21.277,3.9685,1.2053,1.4974,,,49.5878,
J0412106,魚貝類,"台灣鯛魚片(烤,230℃,20分鐘)",,142.1796,24.583,4.1253,1.2795,2.5167,,,65.4641,
J0412107,魚貝類,台灣鯛魚片(清蒸),,112.0396,19.2995,3.285,1.0107,2.1751,,,58.8712,
J0412108,魚貝類,台灣鯛魚片(微波),,139.9448,24.871,3.7412,1.1402,1.3955,,,85.3654,
J0412201,魚貝類,台灣鯛魚湯(水煮),,5.4858,0.9085,0.1781,0.0551,0.0368,,,12.514,
J0412301,魚貝類,莫三比克口孵非鯽,"非洲仔,南洋鯽仔,在來吳郭魚,吳郭魚/鹹水吳郭(澎湖)  ",111.8194,19.512,3.16,1.0011,0.0,,,91.3932,
J0412401,魚貝類,薔薇項鰭魚(去皮),"薔薇連鰭唇魚,扁礫仔,紅姑娘仔,紅新娘,豎停仔,胭脂冷,角龍,平倍良,薔薇楔鯛,薔薇離鰭鯛,薔薇虹彩",95.8916,17.345,2.42,1.1701,0.0,,,138.04,
J0412501,魚貝類,薔薇項鰭魚(含皮),"薔薇連鰭唇魚,扁礫仔,紅姑娘仔,紅新娘,豎停仔,胭脂冷,角龍,平倍良,薔薇楔鯛,薔薇離鰭鯛,薔薇虹彩",92.669,17.9,1.8,0.9005,0.0,,,126.0,
J0412601,魚貝類,藍豬齒魚,"石老,四齒仔,西齒,簾仔,寒鯛,鰱仔(澎湖)",80.799,18.5,0.2,0.0758,0.2,,,65.0,
J0412701,魚貝類,福氏鸚哥魚(去皮),"紅鸚哥,青鸚哥仔,青衣,青衫(雄),蠔魚(雌),紅海逮,紅咬齒,番仔魚(臺東)",84.1852,19.631,0.04,0.0148,0.168,,,85.57,
J0412801,魚貝類,橫紋鸚哥魚(含皮),鸚哥,80.5797,18.85,0.01,0.0031,0.0,,,89.0,
J0412901,魚貝類,藍點鸚哥魚,"鸚哥,黃衣魚,青衫(雄),紅蠔魚(雌),紅衫,蠔魚(雌)(澎湖) ",86.4787,20.147,0.05,,0.5898,,,60.53,
J0413001,魚貝類,金錢魚,"變身苦,遍身苦(澎湖),金鼓",196.0251,19.27,12.61,4.8899,0.0,,,70.11,
J0413101,魚貝類,褐臭肚魚,"臭肚,象魚,樹魚,羊鍋,疏網,茄冬仔,象耳/臭肚仔/羊矮仔/盧矮仔(澎湖)",164.159,19.94,8.76,3.3749,0.63,,,52.18,
J0413201,魚貝類,杜氏刺尾鯛,"眼紋倒吊,粗皮仔,倒吊(臺東)",137.2675,19.05,6.2,2.805,0.61,,,38.17,
J0413301,魚貝類,後刺尾鯛,"倒吊,粗皮仔,番倒吊(澎湖),半水吊",102.0777,20.392,1.6634,0.8963,0.0,,0.0,93.542,
J0413401,魚貝類,鋸尾鯛,"黑豬哥,黑將軍,打鐵婆,剝皮仔,老娘(澎湖) ",93.1362,18.96,1.35,0.5297,0.2891,,,56.8,
J0413501,魚貝類,大眼金梭魚,"針梭,竹梭,巴拉庫答",157.128,21.8,7.1,3.0104,0.0,,,71.0,
J0413601,魚貝類,鱗網帶鰆切片,"油魚,細鱗仔,玉梭魚,白玉豚",272.4528,17.258,22.0356,0.5333,0.0,,,84.3982,
J0413701,魚貝類,鱗網帶鰆(含皮),"油魚,細鱗仔,玉梭魚,白玉豚",263.4838,18.0,20.69,8.6691,0.0,,,31.39,
J0413801,魚貝類,白帶魚,"白魚,裙帶,肥帶,油帶,天竺帶魚,白帶魚,黃稜油帶(澎湖) ",101.732,19.6,2.0,0.883,0.0,,,54.0,
J0413802,魚貝類,白帶魚(油帶)(2025年取樣),"白魚,裙帶,肥帶,油帶,天竺帶魚,白帶魚,黃稜油帶(澎湖)",217.6448,19.2,15.04,7.025,0.0147,,0.0,82.84,0.1757
J0413901,魚貝類,大目鮪,"大目仔,大眼鮪,大目串,短墩,串仔(澎湖),短鮪 ",103.4866,23.94,0.14,0.021,0.0,,,41.31,
J0414001,魚貝類,正鰹,"煙仔虎,煙仔,小串,柴魚,肥煙,鯤(臺東),煙仔魚,卓鮶/大煙(澎湖)",149.149,23.1,5.6,1.7024,0.0,,,50.0,
J0414101,魚貝類,花腹鯖,"花飛,青輝,飛威/青飛/胡麻鯖 ",138.0951,23.9,3.9958,1.5469,0.1042,,0.0,36.0,0.0128
J0414201,魚貝類,高麗馬加鰆,"破北,闊北,闊腹仔,高麗鰆,破腹 ",118.6378,19.44,3.95,1.6419,0.26,,,46.35,
J0414301,魚貝類,康氏馬加鰆切片(去皮),"土魠,馬加,馬鮫,梭齒,頭魠,鰆,土托,康氏馬發,塗魠(澎湖)",192.7929,18.6645,12.5383,3.1143,0.0,,0.451,52.3427,
J0414401,魚貝類,康氏馬加鰆切片(含皮),"土魠,馬加,馬鮫,梭齒,頭魠,鰆,土托,康氏馬發,塗魠(澎湖)",176.3471,19.33,10.4,5.1467,1.52,,,54.4,
J0414501,魚貝類,臺灣馬加鰆,"白北,白腹仔",180.062,20.2,10.4,4.6852,0.0,,,51.0,
J0414601,魚貝類,鮪魚生魚片,,100.393,23.3,0.1,0.0314,0.0,,,27.0,
J0414701,魚貝類,鯖魚(生),,416.9758,14.36,39.43,9.132,0.1804,,,55.53,
J0414801,魚貝類,鯖魚(炒),,410.1904,16.7,37.57,8.5246,0.0845,,,67.63,
J0414802,魚貝類,鯖魚(炸),,555.2118,17.16,53.43,11.8027,0.0708,,,75.42,
J0414803,魚貝類,"鯖魚(烤,150度,10分)",,411.6293,16.53,37.81,8.3598,0.0,,,57.9,
J0414804,魚貝類,"鯖魚(烤,150度,20分)",,395.5101,19.05,34.83,8.1293,0.0,,,82.11,
J0414805,魚貝類,"鯖魚(烤,150度,30分)",,535.9826,19.86,50.02,11.4646,0.0,,,78.73,
J0414806,魚貝類,"鯖魚(烤,180度,10分)",,373.0521,20.17,31.81,7.3608,0.0,,,82.18,
J0414807,魚貝類,"鯖魚(烤,210度,10分)",,472.4603,19.01,43.38,10.0208,0.0,,,74.18,
J0414808,魚貝類,鯖魚(煮),,374.813,14.9,34.5,8.5008,0.4381,,,51.23,
J0414809,魚貝類,鯖魚(煎),,403.3312,20.01,35.94,8.622,0.0,,,86.19,
J0414810,魚貝類,鯖魚(蒸),,391.7428,14.64,36.5,8.7819,0.7209,,,52.36,
J0414901,魚貝類,旗魚切片,"翹翅仔,白肉旗魚,闊胸仔,立翅旗魚,白皮丁挽,白皮旗魚",110.9004,25.972,0.0,0.0,0.8241,,,36.4887,
J0414902,魚貝類,旗魚腹肉,"翹翅仔,白肉旗魚,闊胸仔,立翅旗魚,白皮丁挽,白皮旗魚",104.677,22.197,1.0971,0.4468,0.0,,0.0,130.653,
J0415001,魚貝類,刺鯧(去皮),"肉魚,肉鯽仔,土肉,肉鯽,瓜仔鯧,刺鯧",94.5503,18.837,1.565,0.6205,0.102,,,161.7892,
J0415101,魚貝類,刺鯧(含皮),"肉魚,肉鯽仔,土肉,肉鯽,瓜仔鯧,刺鯧",154.5256,17.779,8.715,3.5537,0.0,,,178.6,
J0415102,魚貝類,刺鯧(含皮)(2025年取樣),"肉魚,肉鯽仔,土肉,肉鯽,瓜仔鯧,刺鯧",132.0681,18.0233,6.1096,2.4989,0.003,,0.0,267.82,0.0
J0415201,魚貝類,星斑真鯧,"(市售稱""花鯧"")",213.6229,15.55,16.322,4.4445,0.0,,0.02,60.008,
J04153,魚貝類,銀鯧平均值(去皮),"白(正/暗)鯧,白鯧魚,鯧仔魚,黑鰭,車片魚",114.9871,17.7126,4.363,2.0445,0.1991,,,248.4389,
J0415301,魚貝類,銀鯧(2月),"白鯧,正鯧,銀鯧,支子",122.5975,17.862,5.136,1.487,0.0,,,92.621,
J0415302,魚貝類,銀鯧(3月),"白鯧,正鯧,銀鯧,支子",119.6677,17.554,4.957,2.3093,0.7332,,,64.8165,
J0415303,魚貝類,銀鯧(5月),"白鯧,正鯧,銀鯧,支子",105.1714,16.375,3.908,1.9668,0.0,,,344.6811,
J0415304,魚貝類,銀鯧(8月),"白鯧,正鯧,銀鯧,支子",101.3781,17.692,2.864,1.607,1.558,,,646.9127,
J0415305,魚貝類,銀鯧(12月),"白鯧,正鯧,銀鯧,支子",126.1206,19.08,4.95,2.5897,0.1866,,,93.163,
J0415401,魚貝類,銀鯧(含皮),"白鯧,正鯧,銀鯧,支子",124.0168,16.8,5.7961,2.8041,1.1039,,0.0,315.0,0.0153
J0415501,魚貝類,斑鱧,"鮕鮘,雷魚,南鱧,臺灣雷魚,臺灣魚虎",118.731,18.3,4.5,1.1966,0.0,,,54.0,
J0415601,魚貝類,大口鰜切片(含皮),"咬龍狗,左口,扁魚,皇帝魚,比目魚,咬網狗/肉瞇仔(澎湖)",166.499,14.7,11.5,2.3863,0.0,,,93.0,
J0415701,魚貝類,鰈魚切片,大比目魚(扁鱈),201.1875,13.203,16.0544,3.4794,0.0,,0.0,80.3894,0.0
J0415801,魚貝類,雙線鬚鰨,"牛舌,龍舌,扁魚,皇帝魚,比目魚",92.189,19.9,0.8,0.3355,0.3,,,63.0,
J0415901,魚貝類,單角革單棘魨(去皮),"白達仔,一角剝,薄葉剝,光復魚,剝皮魚,狄仔魚(興達),掃帚",78.6532,17.158,0.5974,0.2149,0.0,,0.142,181.179,
J0416001,魚貝類,單角革單棘魨(含皮),"白達仔,一角剝,薄葉剝,光復魚,剝皮魚,狄仔魚(興達),掃帚",76.433,17.9,0.0,0.0,0.0,,,87.0,
J0416101,魚貝類,克氏兔頭魨,"鯖河魨,煙仔規,黃魚規,烏魚規,青皮魚規,金紙規,規仔,金規(澎湖)",76.908,17.8,0.1,0.0318,0.0,,,134.0,
J0416201,魚貝類,翻車魨腹肉,"翻車魚,蜇魴,蜇魚,海蟲(澎湖),曼波(成功) ",47.4541,10.208,0.4286,0.2654,0.692,,0.0,52.385,
J0416301,魚貝類,犬牙南極魚切片,"南極鱈,美露鱈,黑狗鱈,智利海鱸(圓鱈)",281.8263,12.1075,25.513,6.1897,0.0,,0.0,79.0315,
J0416401,魚貝類,低眼無齒芒魚片(芒加魚邊),,75.6232,14.171,1.6755,0.7628,0.0,,0.0,285.2563,
J0416501,魚貝類,秋刀魚,"竹刀魚,山瑪魚",276.6396,18.8,21.7698,5.6251,4.1302,,0.111,55.0,0.0158
J0416601,魚貝類,毛鱗魚,"喜相逢,多春魚,樺太柳葉魚（日文）",145.1344,14.098,9.4164,1.9086,0.4135,0.0,0.074,309.7,0.0
J0416701,魚貝類,斑駁尖塘鱧,"黑咕嚕,烏咕嚕仔,筍殼魚,雲斑尖塘鱧,土鮒,竹殼仔",88.0837,19.097,0.725,0.2712,0.8432,0.0,0.0,52.46,0.0
J0600101,魚貝類,圓鱈魚鰓肉,,84.0575,14.503,2.4534,0.673,3.9245,,0.031,224.82,
J0600201,魚貝類,潮鯛魚下巴,,245.0598,16.052,19.5696,5.2599,0.0,,0.0,38.419,
J0600301,魚貝類,鯊魚翅,魚翅,185.745,43.5,0.0,,0.0,,,7.0,
J0600401,魚貝類,魚翅唇,,47.466,9.933,0.5601,0.1686,0.0,,0.0,34.73,
J0600501,魚貝類,翻車魨魚皮,"曼波魚皮,翻車魚皮",27.6696,6.48,0.0,0.0,0.01,0.0,0.0,205.46,0.0
J0600601,魚貝類,鯊魚皮,,54.416,12.402,0.1618,,0.0,,0.0,47.255,
J0600701,魚貝類,魚漿(旗魚),,104.812,16.838,1.2622,0.4803,7.8472,2.6443,3.905,754.69,0.0028
J0700301,魚貝類,鮸魚卵(加工),,184.0934,21.856,10.063,2.3739,3.6045,,,150.4896,
J0700401,魚貝類,鯔魚卵,烏魚卵,256.0665,26.318,15.93,2.5908,3.1944,,,72.954,
J0700601,魚貝類,鰆魚卵,土魠魚卵,192.5105,23.496,10.2198,2.9494,0.245,,0.0,89.001,
J0700701,魚貝類,鰹魚卵,,183.6889,21.493,10.19,2.9467,0.6398,,,128.81,
J0702101,魚貝類,鯔魚精囊,鯔(烏)魚鰾(膘),88.8234,17.274,1.67,0.5631,0.0,,,60.916,
J0705101,魚貝類,鮟鱇魚肝,,135.8266,13.617,8.6122,3.1521,1.9139,,0.858,188.375,
J0707101,魚貝類,旗魚肚,,99.4642,22.491,0.38,,2.894,,,291.62,
J0707201,魚貝類,鮪魚肚,,105.788,23.352,0.6735,0.2781,0.0,,0.0,35.4693,
J0800101,魚貝類,小魚干,,335.172,69.2,4.4,2.0504,0.0,,,1753.0,
J0800201,魚貝類,扁魚干,,354.2749,66.2917,7.8946,3.2137,1.0648,,,406.2059,
J0800401,魚貝類,柴魚片,,382.579,76.5,6.2,2.7943,2.6,,,433.0,
J2100101,魚貝類,羅氏沼蝦,"泰國蝦,泰國長臂大蝦,淡水長臂大蝦",88.034,20.3,0.15,0.0734,0.2115,,,103.6,
J2100201,魚貝類,北方長額蝦(加工),"北極蝦,北極甜蝦,冷水蝦",121.9806,19.94,4.0839,0.8604,2.662,,,562.3734,
J2100301,魚貝類,東方異腕蝦,"米諾蝦,鐵甲蝦,蝦母,大頭蝦",78.4606,17.72,0.31,0.0776,0.0,,,456.74,
J2100401,魚貝類,胭脂蝦,"文蝦(""葉狀擬鬚蝦或雄壯鬚蝦"")",114.385,13.832,6.1333,1.223,0.7144,,0.18,461.583,
J2100501,魚貝類,日本玻璃蝦,"水晶蝦,白丁",82.5617,16.248,1.4615,0.4299,1.9755,,0.54,565.916,
J2100601,魚貝類,相模後海螯蝦,"相模角蝦,小龍蝦,鐵甲蝦,角蝦,蝦猴",79.1294,17.94,0.28,0.024,0.0,,,316.94,
J2100701,魚貝類,中國對蝦,對蝦;明蝦;大蝦;黃蝦;青蝦;大正蝦,84.215,19.3,0.2,0.0622,1.0,,,196.0,
J21008,魚貝類,日本對蝦平均值,"斑節蝦,雷公蝦,明蝦,九節蝦",96.7925,21.2825,0.6559,0.1852,0.3962,,0.0,286.9648,
J2100801,魚貝類,日本對蝦(大),"斑節蝦,雷公蝦,明蝦,九節蝦",97.2737,21.632,0.5438,0.1436,0.0,,0.0,254.7485,
J2100802,魚貝類,日本對蝦(小),"斑節蝦,雷公蝦,明蝦,九節蝦",96.3113,20.933,0.768,0.231,1.8173,,0.0,319.181,
J21009,魚貝類,白對蝦平均值,"南美白蝦,美洲白蝦,南美白對蝦,白蝦",99.354,21.3463,0.9097,0.3492,0.0,0.0,0.136,209.5208,0.0054
J2100901,魚貝類,白對蝦(大),"南美白蝦,美洲白蝦,南美白對蝦,白蝦",109.2375,22.325,1.5421,0.4705,0.0,,0.0,305.688,
J2100902,魚貝類,白對蝦(小),"南美白蝦,美洲白蝦,南美白對蝦,白蝦",96.1628,21.39,0.5352,0.1908,0.0,,0.0,177.6445,
J2100903,魚貝類,白對蝦(小)(2022年取樣),"南美白蝦,美洲白蝦,南美白對蝦,白蝦",92.6618,20.324,0.6517,0.3193,1.3149,0.0,0.408,145.23,0.0054
J2101001,魚貝類,哈氏彷對蝦,"長角仿對蝦,劍蝦,紅(正)劍,硬槍蝦",81.9359,18.724,0.22,0.0719,0.566,,,293.5,
J2101101,魚貝類,草對蝦,草蝦;烏斑節仔,100.208,22.0,0.6949,0.2706,1.0051,,0.282,150.0,0.0
J2101201,魚貝類,藍對蝦,藍蝦,95.204,20.924,0.6495,0.1855,0.0,,0.0,135.318,
J2101301,魚貝類,鬚赤蝦,"鬚赤對蝦,厚殼蝦(仔),火燒蝦,狗蝦,大厚殼",92.0872,20.7,0.41,0.1204,0.58,,,341.13,
J2101401,魚貝類,大管鞭蝦,"憂鬱管鞭蝦,大頭紅蝦,大頭蝦,紅中蝦,蔥頭蝦",87.6555,19.81,0.34,0.0993,0.62,,,270.16,
J2101501,魚貝類,隆脊管鞭蝦,"大頭紅蝦,大頭蝦,紅蝦,蔥頭蝦",96.171,22.1,0.2,0.0649,0.6,,,207.0,
J2101601,魚貝類,螳螂蝦,"蝦蛄,蝦猴,蝦姑仔,攋尿蝦(常誤寫為瀨或賴)",66.828,14.7,0.45,0.1625,0.0,,,343.54,
J2101701,魚貝類,日本龍蝦,龍蝦;台灣龍蝦;紅腳蝦;紅殼仔;正龍蝦;紅龍蝦,92.707,21.5,0.1,0.0219,1.0,,,234.0,
J2101801,魚貝類,正櫻蝦(生),"櫻花蝦,花殼仔,櫻桃蝦,玫瑰蝦,火焰蝦 ",88.4371,17.895,1.3332,0.4159,0.0,,0.0,386.162,
J2101901,魚貝類,正櫻蝦(熟),"櫻花蝦,花殼仔,櫻桃蝦,玫瑰蝦,火焰蝦 ",96.6951,19.642,1.4217,0.437,0.0,,0.0,503.585,
